"{'tweet_id': '126415614616154112', 'label': 'positive', 'topic': 'apple', 'text': 'Now all @Apple has to do is get swype on the iphone and it will be crack. Iphone that is'}" 
"{'tweet_id': '126872316142559232', 'label': 'negative', 'topic': 'twitter', 'text': '#twitter show my fuckin retweets bitch'}"
"{'tweet_id': '126871878886363136', 'label': 'negative', 'topic': 'twitter', 'text': '#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-'}"
"{'tweet_id': '126871286545788928', 'label': 'negative', 'topic': 'twitter', 'text': 'WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT'}"
"{'tweet_id': '126870923591692288', 'label': 'negative', 'topic': 'twitter', 'text': ""People should be more interesting on #facebook and #twitter at midnight. I'm getting bored.""}"
"{'tweet_id': '126870745258266626', 'label': 'negative', 'topic': 'twitter', 'text': ""#twitter is a fad. Was addicted now I don't rly care.""}"
"{'tweet_id': '126870358816067584', 'label': 'negative', 'topic': 'twitter', 'text': 'RT @mixedchik22: #Twitter.... Side Affects include: Procrastination, No Sleep, Unable to Focus on ANYTHING, Subtweeting, RT, TT, and Low ...'}"
"{'tweet_id': '126870162510057473', 'label': 'negative', 'topic': 'twitter', 'text': ""Okay #Twitter, it'd be muchhh appreciated if you could start working on my computer soon.""}"
"{'tweet_id': '126869855621218304', 'label': 'negative', 'topic': 'twitter', 'text': '#Twitter.... Side Affects include: Procrastination, No Sleep, Unable to Focus on ANYTHING, Subtweeting, RT, TT, and Low Batteries'}"
"{'tweet_id': '126869842769870848', 'label': 'negative', 'topic': 'twitter', 'text': 'RT @nagoul1: #Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs'}"
"{'tweet_id': '126869706639544320', 'label': 'negative', 'topic': 'twitter', 'text': '#Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs'}"
"{'tweet_id': '126869063023607808', 'label': 'negative', 'topic': 'twitter', 'text': 'Good lord #twitter send my bloody tweets! #ihateyourightnow'}"
"{'tweet_id': '126868993263943682', 'label': 'negative', 'topic': 'twitter', 'text': 'So im about to make another #twitter account since this one fucked up'}"
"{'tweet_id': '126868622026080256', 'label': 'negative', 'topic': 'twitter', 'text': ""My DM's Come in So Fucking Late, Damn #Twitter""}"
"{'tweet_id': '126867543955738624', 'label': 'negative', 'topic': 'twitter', 'text': '#Twitter got DEAD as fuck all of a sudden!!!'}"
"{'tweet_id': '126867446220062720', 'label': 'negative', 'topic': 'twitter', 'text': 'I HATE #TWITTER'}"
"{'tweet_id': '126866560756363264', 'label': 'negative', 'topic': 'twitter', 'text': 'My #Twitter acting funnyyyyyyy....'}"
"{'tweet_id': '126866493370679297', 'label': 'negative', 'topic': 'twitter', 'text': 'The first thing I do when I get home is either get on #facebook or #twitter. What is wrong with me?'}"
"{'tweet_id': '126865431142219776', 'label': 'negative', 'topic': 'twitter', 'text': '#twitter why must you be so difficult?'}"
"{'tweet_id': '126864648577351681', 'label': 'negative', 'topic': 'twitter', 'text': 'Thank you #twitter for not giving me the 10 tweets that have been tweeted at me in the past 3 days! Lol #blameitontheiphone #ineedtoupdate'}"
"{'tweet_id': '126864575508381696', 'label': 'negative', 'topic': 'twitter', 'text': 'I need to get off #twitter'}"
"{'tweet_id': '126864059206336513', 'label': 'negative', 'topic': 'twitter', 'text': '#Twitter timeline and mentions up the shit :('}"
"{'tweet_id': '126862065649459200', 'label': 'negative', 'topic': 'twitter', 'text': 'So much garbage. #Twitter'}"
"{'tweet_id': '126861410864087042', 'label': 'negative', 'topic': 'twitter', 'text': 'Who the hell uses #twitter on a tv man. #panasonic #epicfail.'}"
"{'tweet_id': '126861309185761280', 'label': 'negative', 'topic': 'twitter', 'text': '#stupid fucking #Twitter #Twitterapp give me my Damn #mentions NOOWWWWWW!!!!! UGH! #DRAWLIN AS ALWAYS #TMW #PROMOALLDAY #FOLLOWLIMITISGAY TO'}"
"{'tweet_id': '126861228797722624', 'label': 'negative', 'topic': 'twitter', 'text': 'RT @JolieeSharmeda #twitter be fucking up'}"
"{'tweet_id': '126859898897174528', 'label': 'negative', 'topic': 'twitter', 'text': '@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;('}"
"{'tweet_id': '126883719368818688', 'label': 'neutral', 'topic': 'twitter', 'text': '.@chrispirillo Re. #twitter 1,402,239 positive opinions http://t.co/uUd7ea3v? vs. 688,546 negative http://t.co/Q7Kf5xKz?'}"
"{'tweet_id': '126883711131201536', 'label': 'neutral', 'topic': 'twitter', 'text': '""@ClearlyCassi_: I\'ll never forget the day we met, or how we kissed the first time."" /// I met you on #twitter and I haven\'t kiss you yet :p'}"
"{'tweet_id': '126883672682004480', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT @Sour_D_Reyyy: @obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk'}"
"{'tweet_id': '126883640671076352', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT @Str8Talk123: Need to step my #twitter game! Where is #teamfollowback #miami #ff  @JAYSCANDRETH  @WhatupHOE1211'}"
"{'tweet_id': '126883630369882112', 'label': 'neutral', 'topic': 'twitter', 'text': 'Caramba, a mais de 4 dias ninguem fala em mim ou de mim aki no #twitter. Nem mesmo minha noiva. #Fuieskecido...'}"
"{'tweet_id': '126883597239066625', 'label': 'neutral', 'topic': 'twitter', 'text': '@codytigernord Just a reminder that you fail on #twitter'}"
"{'tweet_id': '126883457614884864', 'label': 'neutral', 'topic': 'twitter', 'text': 'Sneaky, sneaky. Seven ways to spy on your competition, using #Twitter - http://t.co/RxopvNGQ - via @ruhanirabin @AskAaronLee'}"
"{'tweet_id': '126883452820783104', 'label': 'neutral', 'topic': 'twitter', 'text': 'People on #Twitter n #Facebook all day, wat are you really doin wit yo life....#ImJusAskin'}"
"{'tweet_id': '126883438954422274', 'label': 'neutral', 'topic': 'twitter', 'text': 'My cuz @Robbase101 is new to #twitter drop him a follow and show him some love. Esp if you like #Canes #Jets #Yankees & #Knicks #sports'}"
"{'tweet_id': '126883335875203072', 'label': 'neutral', 'topic': 'twitter', 'text': '#ThingsWeAllHate  false advertisement via #twitter lol'}"
"{'tweet_id': '126883224587739136', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT......zZzZzZzZzZzZzZzZzZzZ...... #Twitter off'}"
"{'tweet_id': '126883185396170752', 'label': 'neutral', 'topic': 'twitter', 'text': ""Ha! Even #twitter is telling me we're meant to be!""}"
"{'tweet_id': '126883158942695425', 'label': 'neutral', 'topic': 'twitter', 'text': 'Sleep time. #twitter off'}"
"{'tweet_id': '126883124595527681', 'label': 'neutral', 'topic': 'twitter', 'text': '#Twitter should have Emoticons'}"
"{'tweet_id': '126882885553758208', 'label': 'neutral', 'topic': 'twitter', 'text': 'Welp! Meh nd @RenaeDaniels Bout tah Call it ah Niqht Nite #Twitter'}"
"{'tweet_id': '126882800585539585', 'label': 'neutral', 'topic': 'twitter', 'text': ""Going in :( #work. Break at 2:30 and 5:30 #twitter time. See ya'll in the #am""}"
"{'tweet_id': '126882617843924992', 'label': 'neutral', 'topic': 'twitter', 'text': '#TroyHopson needs a #twitter. Swear'}"
"{'tweet_id': '126882493059170304', 'label': 'neutral', 'topic': 'twitter', 'text': '#Twitter Off!'}"
"{'tweet_id': '126882427661582336', 'label': 'neutral', 'topic': 'twitter', 'text': 'Yooooooo #twitter ! @NowThatsBASIC_ is the new #AmberCole who wanna go 1st ? ayyeee she does this shit for a living .'}"
"{'tweet_id': '126882349588815873', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT @yaksys: My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime'}"
"{'tweet_id': '126882248644493312', 'label': 'neutral', 'topic': 'twitter', 'text': '@PrettyFuckn_Lee Welcum too #Twitter Cuz ;)'}"
"{'tweet_id': '126882244982878208', 'label': 'neutral', 'topic': 'twitter', 'text': '1*Birthday* Shout-Out to 2 of my favorite people on #twitter!! @lizpope & @TheTinyJEWELBox Happy Birthday girls!'}"
"{'tweet_id': '126882122077184000', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT @zaibatsu: Should You Follow Back On Twitter? http://t.co/4Wwdy96I #sm #twitter'}"
"{'tweet_id': '126882090343079937', 'label': 'neutral', 'topic': 'twitter', 'text': ""A nigga can't even go to sleep nd wake up good ppl be trip'n over #Twitter""}"
"{'tweet_id': '126882054259474432', 'label': 'neutral', 'topic': 'twitter', 'text': 'I really dnt like to #follow people who never on #twitter'}"
"{'tweet_id': '126881996629753856', 'label': 'neutral', 'topic': 'twitter', 'text': '“@JTBrownn: #Twitter are freaking kidding #wth .. http://t.co/Mgn9GzZ1”\nHaha wow'}"
"{'tweet_id': '126881960416120832', 'label': 'neutral', 'topic': 'twitter', 'text': '8am dentist appointment, i really should be going to bed...#makesnomovetogetupfromcomputer #twitter'}"
"{'tweet_id': '126881887049351168', 'label': 'neutral', 'topic': 'twitter', 'text': ""#Twitter'OFF""}"
"{'tweet_id': '126881736364785664', 'label': 'neutral', 'topic': 'twitter', 'text': 'My #twitter age is 1 year 65 days 18 hours 47 minutes 24 seconds. Find out yours at http://t.co/tQMSBDrx #twittertime'}"
"{'tweet_id': '126881626583076864', 'label': 'neutral', 'topic': 'twitter', 'text': '@MauroGarcia92 dale ok..!solo #twitter !!'}"
"{'tweet_id': '126881596086288385', 'label': 'neutral', 'topic': 'twitter', 'text': 'Good Night #Twitter.'}"
"{'tweet_id': '126881580521234432', 'label': 'neutral', 'topic': 'twitter', 'text': '@ManwitPURPOSE50 what are you doing now on #twitter????'}"
"{'tweet_id': '126881523755528192', 'label': 'neutral', 'topic': 'twitter', 'text': ""@IDGAFBoutYou llssss.yea I kno.lol.I ain't been fuckin wit dis joint.I guess #twitter missed me tho huh.slsss.lol""}"
"{'tweet_id': '126881380503273472', 'label': 'neutral', 'topic': 'twitter', 'text': 'Why do I always blow up #twitter at like 1am? #sorryfollowers'}"
"{'tweet_id': '126881317894893568', 'label': 'neutral', 'topic': 'twitter', 'text': '@sarahhjessica your seriously addicted 2 #twitter'}"
"{'tweet_id': '126881309015539712', 'label': 'neutral', 'topic': 'twitter', 'text': 'WHTS GOIN ON #TWITTER FAM'}"
"{'tweet_id': '126881203642040320', 'label': 'neutral', 'topic': 'twitter', 'text': 'Raza Abbas NumeroUno :: (RazaNumeroUno) : thanks for #following me on #Twitter! Happy Tweeting !!!'}"
"{'tweet_id': '126881167541665792', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO'}"
"{'tweet_id': '126881090446163968', 'label': 'neutral', 'topic': 'twitter', 'text': 'Thanks 2 my new #Twitter connections! @ecogreenvalet1,@brunodgama,@inez260,@moniqueprothero,@leviti09,@ChristyJBPL,@TonyMicheal, Chk Em Out!'}"
"{'tweet_id': '126881073366958080', 'label': 'neutral', 'topic': 'twitter', 'text': 'Yu cant answer , But yu can b on #Fb Nd #Twitter'}"
"{'tweet_id': '126880978273697792', 'label': 'neutral', 'topic': 'twitter', 'text': ""I don't see the point of following a news station on #twitter if there's breaking news people are gunna tweet about it anyway #obvs""}"
"{'tweet_id': '126880883822166017', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT @Its_kcheese: some stuff you only find on #TWITTER lolz'}"
"{'tweet_id': '126880672190185472', 'label': 'neutral', 'topic': 'twitter', 'text': '@DylawnWard 100 tweets already? Damn son #twitter #whore #twitwhore #gi #get #it?'}"
"{'tweet_id': '126880656352481280', 'label': 'neutral', 'topic': 'twitter', 'text': '""@socialfans: Top Twitter Related Sites http://t.co/JoDmoruF #design"" #twitter'}"
"{'tweet_id': '126880223433195520', 'label': 'neutral', 'topic': 'twitter', 'text': '@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US'}"
"{'tweet_id': '126880178705141762', 'label': 'neutral', 'topic': 'twitter', 'text': 'Zzzzzzzzzzzz... #night #Twitter #GodBless'}"
"{'tweet_id': '126880108718989313', 'label': 'neutral', 'topic': 'twitter', 'text': 'Adult swim #twitter'}"
"{'tweet_id': '126880102226206720', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT ""@RobyQQ: Your #Twitter followers either like you for your sense of humor or sex appeal."" -- I guess, I\'m funny then... LOL!'}"
"{'tweet_id': '126880068252336128', 'label': 'neutral', 'topic': 'twitter', 'text': 'Did a couple of changes..#Twitter'}"
"{'tweet_id': '126880057141641216', 'label': 'neutral', 'topic': 'twitter', 'text': ""What's good #twitter""}"
"{'tweet_id': '126880036488880128', 'label': 'neutral', 'topic': 'twitter', 'text': 'So im chillin at work finally gettin a chance 2 be on #Twitter wat I miss so far?¿'}"
"{'tweet_id': '126880035507412992', 'label': 'neutral', 'topic': 'twitter', 'text': 'My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime'}"
"{'tweet_id': '126879759866142720', 'label': 'neutral', 'topic': 'twitter', 'text': 'Nite #twitter'}"
"{'tweet_id': '126879677737480192', 'label': 'neutral', 'topic': 'twitter', 'text': 'Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21'}"
"{'tweet_id': '126879548687130624', 'label': 'neutral', 'topic': 'twitter', 'text': '@simonsays_payme @KaleMurphy @chatoney #twitter addict.. Tweeting while being a Lil BITCH #jerkoffmore #KYS #SMILE http://t.co/7JDvu514'}"
"{'tweet_id': '126879491124506624', 'label': 'neutral', 'topic': 'twitter', 'text': 'People that do this "" #This #Is #My #Twitter "" and pound everything. Needs to delete their Twitter.'}"
"{'tweet_id': '126879463450488832', 'label': 'neutral', 'topic': 'twitter', 'text': '@_ahooten23 welcomee to #twitter'}"
"{'tweet_id': '126879462041206784', 'label': 'neutral', 'topic': 'twitter', 'text': 'Finally off to bed..Nighty night #twitter world!'}"
"{'tweet_id': '126879413013987328', 'label': 'neutral', 'topic': 'twitter', 'text': 'Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #twitter #occupywallstreet #teamfollowback #autofollow http://t.co/IRYn5Vis'}"
"{'tweet_id': '126879328712658944', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT @Gaabisfc_: My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime'}"
"{'tweet_id': '126879257975734272', 'label': 'neutral', 'topic': 'twitter', 'text': 'According to #twitter I have the same amount of followers as followees....#notgoingtolast'}"
"{'tweet_id': '126879149003509760', 'label': 'neutral', 'topic': 'twitter', 'text': 'Is there a way that I can post voice notes on #twitter??'}"
"{'tweet_id': '126879073220829184', 'label': 'neutral', 'topic': 'twitter', 'text': ""I can't believe @mr_malie504 is not on #Twitter""}"
"{'tweet_id': '126879068800024576', 'label': 'neutral', 'topic': 'twitter', 'text': '@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN'}"
"{'tweet_id': '126879028706672640', 'label': 'neutral', 'topic': 'twitter', 'text': '@StaceHendrix Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/EWFffl35'}"
"{'tweet_id': '126879022188724224', 'label': 'neutral', 'topic': 'twitter', 'text': '@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk'}"
"{'tweet_id': '126878948561924096', 'label': 'neutral', 'topic': 'twitter', 'text': 'i aint did shit on #twitter untill every girl of #http://t.co/STr7gO6W following me #goalset lol'}"
"{'tweet_id': '126878824574095360', 'label': 'neutral', 'topic': 'twitter', 'text': 'RT @igorlilmonster: My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime'}"
"{'tweet_id': '126878811009728513', 'label': 'neutral', 'topic': 'twitter', 'text': '#Twitter Off n.n'}"
"{'tweet_id': '126878622509309952', 'label': 'neutral', 'topic': 'twitter', 'text': '@JakeDizzleWins We Need To Speak Sum Real Shit On #Twitter'}"
"{'tweet_id': '126878620953231360', 'label': 'neutral', 'topic': 'twitter', 'text': '@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :)'}"
"{'tweet_id': '126878545338310656', 'label': 'neutral', 'topic': 'twitter', 'text': ""woke  up  dis  morning  so  i'm  stil  alive #twitter""}"
"{'tweet_id': '126878426312351744', 'label': 'neutral', 'topic': 'twitter', 'text': 'Just because you follow me on #twitter does NOT mean we cool. As you can see I didnt follow yo thirsty ass back. #dummy -.- xD'}"
"{'tweet_id': '126878409023426560', 'label': 'neutral', 'topic': 'twitter', 'text': 'getn off gn #twitter'}"
"{'tweet_id': '126878311497474048', 'label': 'neutral', 'topic': 'twitter', 'text': '@KylisInATL HEY! Get Back On #Twitter :-)'}"
"{'tweet_id': '126878176063389696', 'label': 'neutral', 'topic': 'twitter', 'text': ""RT @Charlielace Instead of updating your #Twitter why don't you update your life!""}"
